"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"31.12.1999","9.5045","9.5245","9.5245","9.4745","0.21%"
"30.12.1999","9.4850","9.5020","9.5250","9.4700","0.64%"
"29.12.1999","9.4250","9.4600","9.5450","9.4250","-0.32%"
"28.12.1999","9.4550","9.5100","9.5700","9.4200","-0.68%"
"27.12.1999","9.5200","9.3850","9.5250","9.3850","1.01%"
"24.12.1999","9.4250","9.4100","9.4450","9.4000","0.32%"
"23.12.1999","9.3945","9.3275","9.4045","9.3195","0.77%"
"22.12.1999","9.3230","9.3100","9.3290","9.2980","0.09%"
"21.12.1999","9.3150","9.3280","9.3330","9.3000","-0.05%"
"20.12.1999","9.3200","9.3350","9.3550","9.3080","-0.16%"
"17.12.1999","9.3350","9.3400","9.3550","9.3250","-0.19%"
"16.12.1999","9.3530","9.3450","9.3700","9.3350","0.11%"
"15.12.1999","9.3425","9.4045","9.4245","9.3405","-0.64%"
"14.12.1999","9.4030","9.4100","9.4200","9.3900","-0.05%"
"13.12.1999","9.4080","9.3850","9.4350","9.3230","0.14%"
"10.12.1999","9.3950","9.4200","9.4300","9.3850","-0.34%"
"09.12.1999","9.4270","9.4520","9.4560","9.4100","-0.34%"
"08.12.1999","9.4590","9.4520","9.4850","9.4050","0.10%"
"07.12.1999","9.4500","9.4560","9.4650","9.4270","-0.19%"
"06.12.1999","9.4680","9.4360","9.4730","9.4250","0.26%"
"03.12.1999","9.4430","9.5500","9.5530","9.4300","-1.16%"
"02.12.1999","9.5540","9.4850","9.5750","9.4190","0.67%"
"01.12.1999","9.4900","9.4480","9.4950","9.4210","0.48%"
"30.11.1999","9.4450","9.4280","9.4730","9.4000","0.19%"
"29.11.1999","9.4275","9.3154","9.4325","9.2657","0.77%"
"26.11.1999","9.3550","9.3300","9.3730","9.2333","0.27%"
"25.11.1999","9.3300","9.2950","9.3390","9.2433","0.28%"
"24.11.1999","9.3035","9.3265","9.3465","9.2477","-0.27%"
"23.11.1999","9.3290","9.3350","9.3420","9.2512","-0.06%"
"22.11.1999","9.3350","9.2880","9.3420","9.2462","0.05%"
"19.11.1999","9.3300","9.3450","9.3530","9.3200","-0.13%"
"18.11.1999","9.3420","9.3350","9.3570","9.3210","0.13%"
"17.11.1999","9.3300","9.3700","9.3760","9.3230","-0.18%"
"16.11.1999","9.3470","9.3900","9.4300","9.3100","-0.38%"
"15.11.1999","9.3830","9.3700","9.3900","9.3570","-0.10%"
"12.11.1999","9.3925","9.3925","9.3975","9.3625","0.03%"
"11.11.1999","9.3900","9.4000","9.4000","9.3730","-0.03%"
"10.11.1999","9.3930","9.4220","9.4420","9.3800","-0.21%"
"09.11.1999","9.4125","9.3925","9.4415","9.3675","0.10%"
"08.11.1999","9.4030","9.5150","9.5150","9.3950","-1.20%"
"05.11.1999","9.5175","9.4745","9.5285","9.4325","0.43%"
"04.11.1999","9.4770","9.4900","9.5450","9.4130","-0.27%"
"03.11.1999","9.5030","9.5930","9.5930","9.4740","-0.85%"
"02.11.1999","9.5845","9.6095","9.6125","9.5675","-0.36%"
"01.11.1999","9.6190","9.6050","9.6350","9.6000","0.22%"
"29.10.1999","9.5975","9.6445","9.6485","9.5925","-0.54%"
"28.10.1999","9.6500","9.6400","9.6570","9.6170","-0.04%"
"27.10.1999","9.6540","9.6500","9.6600","9.6400","0.09%"
"26.10.1999","9.6450","9.6400","9.6550","9.6250","0.04%"
"25.10.1999","9.6415","9.6025","9.6495","9.5975","0.17%"
"22.10.1999","9.6250","9.6330","9.6460","9.5660","-0.07%"
"21.10.1999","9.6320","9.6370","9.6720","9.6250","0.12%"
"20.10.1999","9.6200","9.6550","9.6560","9.5990","-0.36%"
"19.10.1999","9.6550","9.7180","9.8250","9.6350","-0.67%"
"18.10.1999","9.7200","9.7100","9.7480","9.6800","0.00%"
"15.10.1999","9.7200","9.6850","9.7530","9.6850","0.73%"
"14.10.1999","9.6500","9.5750","9.6650","9.4800","0.73%"
"13.10.1999","9.5800","9.4850","9.5800","9.4850","1.03%"
"12.10.1999","9.4820","9.4550","9.4820","9.4250","0.29%"
"11.10.1999","9.4550","9.4700","9.4700","9.4380","-0.06%"
"08.10.1999","9.4610","9.4550","9.4900","9.4540","-0.20%"
"07.10.1999","9.4800","9.4350","9.4850","9.4350","0.48%"
"06.10.1999","9.4350","9.4250","9.4750","9.4000","-0.37%"
"05.10.1999","9.4705","9.4725","9.5325","9.4245","-0.10%"
"04.10.1999","9.4800","9.4050","9.5400","9.3950","0.82%"
"01.10.1999","9.4025","9.3675","9.4395","9.3375","0.29%"
"30.09.1999","9.3750","9.3620","9.3800","9.3420","0.09%"
"29.09.1999","9.3670","9.3600","9.3670","9.3090","0.14%"
"28.09.1999","9.3540","9.3250","9.3850","9.3200","0.20%"
"27.09.1999","9.3350","9.3250","9.3720","9.3070","0.00%"
"24.09.1999","9.3350","9.3500","9.3770","9.3270","-0.16%"
"23.09.1999","9.3500","9.3000","9.3550","9.2850","0.65%"
"22.09.1999","9.2900","9.2950","9.3150","9.2750","-0.24%"
"21.09.1999","9.3125","9.2945","9.3225","9.2945","0.19%"
"20.09.1999","9.2950","9.3450","9.3450","9.2900","-0.54%"
"17.09.1999","9.3450","9.3700","9.3870","9.3290","-0.37%"
"16.09.1999","9.3800","9.3350","9.4450","9.3300","0.54%"
"15.09.1999","9.3300","9.3350","9.3450","9.2950","0.05%"
"14.09.1999","9.3250","9.3250","9.3450","9.3150","0.03%"
"13.09.1999","9.3220","9.3200","9.3400","9.3120","0.04%"
"10.09.1999","9.3180","9.3450","9.3570","9.3070","-0.34%"
"09.09.1999","9.3500","9.3550","9.3650","9.3450","0.05%"
"08.09.1999","9.3450","9.3600","9.3800","9.3350","-0.21%"
"07.09.1999","9.3650","9.3350","9.3650","9.3300","0.27%"
"06.09.1999","9.3400","9.3390","9.3520","9.3370","-0.11%"
"03.09.1999","9.3500","9.3550","9.3850","9.3290","-0.11%"
"02.09.1999","9.3600","9.3950","9.4000","9.3400","0.25%"
"01.09.1999","9.3370","9.3580","9.3580","9.3320","-0.14%"
"31.08.1999","9.3500","9.3900","9.4050","9.3250","-0.48%"
"30.08.1999","9.3950","9.3800","9.4200","9.3440","0.21%"
"27.08.1999","9.3750","9.3650","9.3920","9.3400","0.16%"
"26.08.1999","9.3600","9.3190","9.3730","9.3100","0.32%"
"25.08.1999","9.3300","9.2950","9.3300","9.2870","0.43%"
"24.08.1999","9.2900","9.3050","9.3510","9.2900","-0.40%"
"23.08.1999","9.3275","9.3475","9.3625","9.3275","-0.19%"
"20.08.1999","9.3450","9.3750","9.4120","9.3400","-0.30%"
"19.08.1999","9.3730","9.3700","9.3980","9.3400","0.09%"
"18.08.1999","9.3650","9.3050","9.3650","9.2870","0.54%"
"17.08.1999","9.3150","9.3450","9.3570","9.2950","-0.27%"
"16.08.1999","9.3400","9.3600","9.3770","9.3370","-0.21%"
"13.08.1999","9.3600","9.4000","9.4150","9.3520","-0.48%"
"12.08.1999","9.4050","9.3500","9.4350","9.3350","0.00%"
"11.08.1999","9.4050","9.4350","9.4650","9.3350","-0.58%"
"10.08.1999","9.4600","9.4750","9.5210","9.4300","-0.23%"
"09.08.1999","9.4820","9.5100","9.5100","9.4700","-0.08%"
"06.08.1999","9.4900","9.4900","9.5600","9.4850","-0.11%"
"05.08.1999","9.5000","9.4600","9.5400","9.4370","0.59%"
"04.08.1999","9.4440","9.4320","9.4610","9.4150","0.15%"
"03.08.1999","9.4300","9.4400","9.4650","9.4150","-0.07%"
"02.08.1999","9.4370","9.4000","9.4600","9.3800","0.29%"
"30.07.1999","9.4100","9.4250","9.4350","9.3950","-0.18%"
"29.07.1999","9.4270","9.3850","9.4480","9.3800","0.52%"
"28.07.1999","9.3780","9.3800","9.3920","9.3550","0.00%"
"27.07.1999","9.3780","9.4300","9.4300","9.3120","-0.39%"
"26.07.1999","9.4150","9.3850","9.4750","9.3850","-0.05%"
"23.07.1999","9.4200","9.3650","9.4220","9.3500","0.59%"
"22.07.1999","9.3650","9.3350","9.4300","9.3350","0.38%"
"21.07.1999","9.3300","9.3350","9.3650","9.2370","-0.34%"
"20.07.1999","9.3620","9.2750","9.3650","9.2400","0.94%"
"19.07.1999","9.2750","9.3050","9.3330","9.2690","-0.51%"
"16.07.1999","9.3225","9.3435","9.3725","9.3125","-0.32%"
"15.07.1999","9.3520","9.3400","9.3520","9.3250","0.24%"
"14.07.1999","9.3300","9.3770","9.3870","9.3100","-0.59%"
"13.07.1999","9.3850","9.4700","9.5750","9.3750","-0.69%"
"12.07.1999","9.4500","9.3600","9.4680","9.3600","0.96%"
"09.07.1999","9.3600","9.3550","9.3810","9.3270","0.11%"
"08.07.1999","9.3500","9.3200","9.3700","9.3150","0.38%"
"07.07.1999","9.3150","9.3500","9.3810","9.3140","-0.36%"
"06.07.1999","9.3490","9.3370","9.3600","9.3120","-0.01%"
"05.07.1999","9.3500","9.3450","9.3530","9.3050","0.01%"
"02.07.1999","9.3490","9.3700","9.3920","9.3400","-0.33%"
"01.07.1999","9.3795","9.3725","9.4225","9.3425","0.06%"
"30.06.1999","9.3740","9.4400","9.4770","9.3600","-0.61%"
"29.06.1999","9.4320","9.4550","9.4720","9.3970","-0.29%"
"28.06.1999","9.4590","9.5850","9.5850","9.4370","-0.90%"
"25.06.1999","9.5450","9.4850","9.5500","9.4400","0.63%"
"24.06.1999","9.4850","9.3900","9.5050","9.3770","1.01%"
"23.06.1999","9.3900","9.3450","9.4220","9.3350","0.43%"
"22.06.1999","9.3500","9.3700","9.4050","9.3450","-0.21%"
"21.06.1999","9.3700","9.3500","9.3970","9.3350","0.00%"
"18.06.1999","9.3700","9.3550","9.3820","9.3100","0.16%"
"17.06.1999","9.3550","9.4350","9.4770","9.3530","-0.69%"
"16.06.1999","9.4200","9.5400","9.5900","9.4200","-1.31%"
"15.06.1999","9.5450","9.5470","9.5500","9.4820","-0.10%"
"14.06.1999","9.5550","9.5770","9.5950","9.5500","-0.36%"
"11.06.1999","9.5900","9.5800","9.6050","9.5280","0.16%"
"10.06.1999","9.5750","9.5350","9.6570","9.5350","0.36%"
"09.06.1999","9.5410","9.4350","9.6050","9.4350","0.22%"
"08.06.1999","9.5200","9.4500","9.5600","9.4400","0.71%"
"07.06.1999","9.4530","9.5700","9.5700","9.4400","-1.17%"
"04.06.1999","9.5650","9.6800","9.6880","9.5550","-1.19%"
"03.06.1999","9.6800","9.7250","9.7250","9.6300","-0.46%"
"02.06.1999","9.7250","9.7450","9.8080","9.6850","-0.15%"
"01.06.1999","9.7400","9.7150","9.8400","9.7000","0.27%"
"31.05.1999","9.7140","9.6800","9.7750","9.6600","0.25%"
"28.05.1999","9.6900","9.7850","9.8600","9.6850","-0.92%"
"27.05.1999","9.7800","9.5750","9.8450","9.5550","2.03%"
"26.05.1999","9.5850","9.6650","9.7170","9.5840","-0.93%"
"25.05.1999","9.6750","9.4810","9.7000","9.4750","2.49%"
"24.05.1999","9.4400","9.3800","9.4570","9.3650","0.53%"
"21.05.1999","9.3900","9.3300","9.4100","9.3150","0.86%"
"20.05.1999","9.3100","9.3250","9.3500","9.3050","-0.05%"
"19.05.1999","9.3150","9.2800","9.3400","9.2600","0.38%"
"18.05.1999","9.2800","9.3200","9.3350","9.2800","-0.43%"
"17.05.1999","9.3200","9.3550","9.4000","9.3150","-0.40%"
"14.05.1999","9.3570","9.2850","9.3800","9.2750","0.83%"
"13.05.1999","9.2800","9.2850","9.3050","9.2600","-0.11%"
"12.05.1999","9.2900","9.2600","9.3480","9.2600","0.27%"
"11.05.1999","9.2650","9.2775","9.2900","9.2300","-0.18%"
"10.05.1999","9.2820","9.3050","9.3200","9.2710","-0.25%"
"07.05.1999","9.3050","9.3700","9.3810","9.3050","-0.59%"
"06.05.1999","9.3600","9.3000","9.3800","9.2920","0.86%"
"05.05.1999","9.2800","9.2850","9.3300","9.2750","-0.05%"
"04.05.1999","9.2850","9.2850","9.3070","9.2500","0.22%"
"03.05.1999","9.2650","9.2850","9.2850","9.2500","-0.38%"
"30.04.1999","9.3000","9.3000","9.3140","9.2370","0.05%"
"29.04.1999","9.2950","9.2910","9.3000","9.2420","0.19%"
"28.04.1999","9.2770","9.3100","9.3200","9.2570","-0.41%"
"27.04.1999","9.3150","9.3260","9.3460","9.3000","-0.21%"
"26.04.1999","9.3350","9.3050","9.3350","9.2950","0.32%"
"23.04.1999","9.3050","9.3350","9.3380","9.2650","-0.21%"
"22.04.1999","9.3250","9.3550","9.3580","9.3150","-0.36%"
"21.04.1999","9.3585","9.3785","9.3835","9.3385","-0.18%"
"20.04.1999","9.3750","9.3720","9.4230","9.3700","-0.01%"
"19.04.1999","9.3760","9.4850","9.4850","9.3650","-1.10%"
"16.04.1999","9.4800","9.5270","9.5400","9.4750","-0.55%"
"15.04.1999","9.5320","9.5500","9.5650","9.5150","-0.08%"
"14.04.1999","9.5400","9.5300","9.5420","9.4850","0.37%"
"13.04.1999","9.5050","9.5100","9.5500","9.4720","-0.06%"
"12.04.1999","9.5110","9.5400","9.5830","9.4950","-0.25%"
"09.04.1999","9.5350","9.5190","9.6140","9.5040","0.32%"
"08.04.1999","9.5050","9.4600","9.5100","9.4520","0.49%"
"07.04.1999","9.4590","9.5250","9.5250","9.4590","-0.54%"
"06.04.1999","9.5100","9.4700","9.5150","9.4580","0.44%"
"05.04.1999","9.4680","9.5100","9.5100","9.4650","-0.39%"
"02.04.1999","9.5050","9.5050","9.5100","9.5050","-0.24%"
"01.04.1999","9.5280","9.5330","9.5380","9.5180","0.08%"
"31.03.1999","9.5200","9.5500","9.5650","9.5020","-0.21%"
"30.03.1999","9.5400","9.5450","9.5650","9.5320","0.16%"
"29.03.1999","9.5250","9.5850","9.5900","9.5000","-0.68%"
"26.03.1999","9.5900","9.6360","9.6500","9.5800","-0.47%"
"25.03.1999","9.6350","9.6740","9.6800","9.6300","-0.41%"
"24.03.1999","9.6750","9.6950","9.7100","9.6650","-0.05%"
"23.03.1999","9.6800","9.7050","9.7100","9.6690","0.00%"
"22.03.1999","9.6800","9.7000","9.7250","9.6800","-0.12%"
"19.03.1999","9.6920","9.6750","9.6920","9.6500","0.28%"
"18.03.1999","9.6650","9.6600","9.6850","9.6320","0.05%"
"17.03.1999","9.6600","9.6710","9.7160","9.6550","-0.26%"
"16.03.1999","9.6850","9.6650","9.6960","9.6450","0.16%"
"15.03.1999","9.6700","9.7000","9.7300","9.6700","-0.46%"
"12.03.1999","9.7150","9.7600","9.7800","9.7000","-0.36%"
"11.03.1999","9.7500","9.7600","9.7800","9.7370","-0.15%"
"10.03.1999","9.7650","9.8050","9.8200","9.7570","-0.36%"
"09.03.1999","9.8000","9.7800","9.8360","9.7470","0.10%"
"08.03.1999","9.7900","9.8750","9.8800","9.7900","-0.91%"
"05.03.1999","9.8800","9.9260","9.9260","9.8640","-0.35%"
"04.03.1999","9.9150","9.9570","9.9750","9.9100","-0.44%"
"03.03.1999","9.9590","9.9500","9.9900","9.9500","-0.03%"
"02.03.1999","9.9620","9.9350","9.9950","9.9300","0.32%"
"01.03.1999","9.9300","9.8850","9.9450","9.8750","0.33%"
"26.02.1999","9.8975","10.0055","10.0055","9.8825","-0.83%"
"25.02.1999","9.9800","9.9550","10.0050","9.9400","0.30%"
"24.02.1999","9.9500","9.9450","9.9650","9.9300","-0.18%"
"23.02.1999","9.9675","9.9575","10.0075","9.9375","0.29%"
"22.02.1999","9.9390","9.9390","9.9540","9.9040","0.00%"
"19.02.1999","9.9390","9.9300","9.9670","9.9150","0.14%"
"18.02.1999","9.9250","9.9100","9.9510","9.8800","0.18%"
"17.02.1999","9.9075","9.9275","9.9575","9.8825","-0.08%"
"16.02.1999","9.9150","9.9350","9.9450","9.8990","-0.10%"
"15.02.1999","9.9250","9.9450","9.9500","9.9200","-0.15%"
"12.02.1999","9.9400","9.9950","10.0100","9.9270","-0.60%"
"11.02.1999","10.0000","10.0050","10.0210","9.9600","0.05%"
"10.02.1999","9.9950","10.0970","10.1000","9.9750","-0.89%"
"09.02.1999","10.0850","10.0650","10.1150","10.0600","0.05%"
"08.02.1999","10.0800","10.0550","10.0950","10.0550","0.12%"
"05.02.1999","10.0675","10.0825","10.0875","10.0625","-0.17%"
"04.02.1999","10.0850","10.1200","10.1550","10.0850","-0.25%"
"03.02.1999","10.1100","10.0600","10.1300","10.0100","0.75%"
"02.02.1999","10.0350","10.1250","10.1250","10.0350","-0.62%"
"01.02.1999","10.0980","10.1550","10.2050","10.0550","-0.71%"
"29.01.1999","10.1700","10.2100","10.2150","10.1400","-0.25%"
"28.01.1999","10.1950","10.2350","10.2400","10.1300","-0.29%"
"27.01.1999","10.2250","10.2000","10.2250","10.1050","0.69%"
"26.01.1999","10.1550","10.2400","10.3000","10.1500","-0.88%"
"25.01.1999","10.2450","10.2100","10.2650","10.1900","0.34%"
"22.01.1999","10.2100","10.2100","10.2900","10.1390","0.20%"
"21.01.1999","10.1900","10.1950","10.3300","10.1100","-0.07%"
"20.01.1999","10.1975","10.2125","10.2195","10.1125","0.12%"
"19.01.1999","10.1850","10.2650","10.3950","10.1750","-0.29%"
"18.01.1999","10.2150","10.2250","10.3100","10.1250","0.05%"
"15.01.1999","10.2100","10.7420","11.2100","10.1500","-5.16%"
"14.01.1999","10.7650","10.5650","10.7850","10.3650","2.13%"
"13.01.1999","10.5400","10.2400","11.0700","10.2130","3.33%"
"12.01.1999","10.2000","9.9480","10.2000","9.9400","2.56%"
"11.01.1999","9.9450","9.8350","9.9800","9.8320","0.96%"
"08.01.1999","9.8500","9.8250","9.8700","9.7720","0.20%"
"07.01.1999","9.8300","9.8600","9.9300","9.8100","-0.05%"
"06.01.1999","9.8350","9.7950","9.8550","9.7420","0.41%"
"05.01.1999","9.7950","9.8400","9.8420","9.7810","-0.47%"
"04.01.1999","9.8410","9.9000","9.9050","9.8330","-0.65%"
"31.12.1998","9.9050","9.9150","9.9150","9.8850","-0.25%"
"30.12.1998","9.9300","9.8900","9.9600","9.8800","0.51%"
"29.12.1998","9.8800","9.8550","9.9030","9.8350","0.28%"
"28.12.1998","9.8520","9.8900","9.9000","9.8350","-0.30%"
"25.12.1998","9.8820","9.8820","9.8820","9.8820","0.00%"
"24.12.1998","9.8820","9.8350","9.9000","9.8250","0.27%"
"23.12.1998","9.8550","9.7930","9.8650","9.7900","0.72%"
"22.12.1998","9.7850","9.7900","9.8250","9.7700","-0.05%"
"21.12.1998","9.7900","9.7800","9.7950","9.7200","-0.05%"
"18.12.1998","9.7950","9.8500","9.8500","9.7500","-0.41%"
"17.12.1998","9.8350","9.8050","9.8400","9.7350","0.21%"
"16.12.1998","9.8140","9.8900","9.9170","9.7950","-0.90%"
"15.12.1998","9.9030","9.9700","9.9750","9.9000","-0.57%"
"14.12.1998","9.9600","9.9150","9.9700","9.9100","0.35%"
"11.12.1998","9.9250","9.9400","9.9810","9.9250","-0.05%"
"10.12.1998","9.9300","9.9500","9.9610","9.9200","-0.25%"
"09.12.1998","9.9550","9.9500","9.9650","9.9300","0.15%"
"08.12.1998","9.9400","9.9700","9.9850","9.9250","-0.30%"
"07.12.1998","9.9700","10.0000","10.0130","9.9700","-0.30%"
"04.12.1998","10.0000","10.0220","10.0600","9.9900","-0.30%"
"03.12.1998","10.0300","9.9300","10.0300","9.9300","0.91%"
"02.12.1998","9.9400","9.9950","10.0000","9.9390","-0.40%"
"01.12.1998","9.9800","9.9900","10.0700","9.9800","-0.22%"
"30.11.1998","10.0025","9.9775","10.0195","9.9575","0.23%"
"27.11.1998","9.9800","9.9450","9.9900","9.9400","0.40%"
"26.11.1998","9.9400","9.9350","9.9620","9.9200","0.13%"
"25.11.1998","9.9270","9.9200","9.9500","9.9200","0.12%"
"24.11.1998","9.9150","9.8650","9.9300","9.8650","0.41%"
"23.11.1998","9.8750","9.9100","9.9100","9.8600","-0.20%"
"20.11.1998","9.8950","9.9250","9.9250","9.8950","-0.35%"
"19.11.1998","9.9300","9.9300","9.9600","9.9080","-0.03%"
"18.11.1998","9.9325","9.9025","9.9375","9.9025","0.23%"
"17.11.1998","9.9100","9.9400","9.9710","9.8950","-0.48%"
"16.11.1998","9.9575","10.0075","10.0075","9.9525","-0.47%"
"13.11.1998","10.0050","10.0350","10.0420","9.9940","-0.30%"
"12.11.1998","10.0350","10.0250","10.0900","10.0250","0.10%"
"11.11.1998","10.0250","10.0400","10.0420","10.0000","-0.20%"
"10.11.1998","10.0450","10.0120","10.0770","9.9950","0.55%"
"09.11.1998","9.9900","9.9600","10.0330","9.9400","0.25%"
"06.11.1998","9.9650","9.9450","10.0030","9.9350","0.20%"
"05.11.1998","9.9450","9.9550","10.0150","9.9350","-0.05%"
"04.11.1998","9.9500","9.9940","9.9940","9.9050","-0.15%"
"03.11.1998","9.9650","9.9550","10.0470","9.9400","-0.35%"
"02.11.1998","10.0000","10.0300","10.0600","9.9800","-0.45%"
"30.10.1998","10.0450","10.1650","10.1750","10.0450","-1.47%"
"29.10.1998","10.1950","10.1650","10.2670","10.1550","0.30%"
"28.10.1998","10.1650","10.1150","10.1840","10.1150","0.40%"
"27.10.1998","10.1250","10.0400","10.2020","10.0350","0.90%"
"26.10.1998","10.0350","10.0000","10.0580","10.0000","-0.10%"
"23.10.1998","10.0450","9.9700","10.0650","9.9650","0.65%"
"22.10.1998","9.9800","9.9950","10.0080","9.9150","-0.25%"
"21.10.1998","10.0050","10.0500","10.0650","9.9950","-0.38%"
"20.10.1998","10.0430","10.0550","10.0690","10.0250","-0.12%"
"19.10.1998","10.0550","10.0450","10.1170","10.0350","0.10%"
"16.10.1998","10.0450","10.0050","10.1150","9.9550","0.60%"
"15.10.1998","9.9850","10.1550","10.1760","9.9850","-1.70%"
"14.10.1998","10.1575","10.1875","10.2105","10.1275","-0.38%"
"13.10.1998","10.1960","10.1550","10.2120","10.1500","0.21%"
"12.10.1998","10.1750","10.1450","10.2180","10.0350","0.00%"
"09.10.1998","10.1750","10.2250","10.2750","10.1400","-0.73%"
"08.10.1998","10.2500","10.2800","10.4500","10.2350","-0.29%"
"07.10.1998","10.2800","10.1600","10.3200","10.1300","0.88%"
"06.10.1998","10.1900","10.1650","10.2250","10.0950","0.00%"
"05.10.1998","10.1900","10.1550","10.2750","10.1540","0.15%"
"02.10.1998","10.1750","10.3450","10.4050","10.1200","-1.88%"
"01.10.1998","10.3700","10.2500","10.4050","10.2500","0.92%"
"30.09.1998","10.2750","10.1600","10.2950","10.1550","1.28%"
"29.09.1998","10.1450","10.1200","10.1650","10.0800","-0.10%"
"28.09.1998","10.1550","10.0750","10.1600","10.0050","0.30%"
"25.09.1998","10.1250","10.1650","10.3050","10.1050","-0.39%"
"24.09.1998","10.1650","10.0700","10.2000","10.0250","1.19%"
"23.09.1998","10.0450","10.2350","10.2450","10.0150","-1.90%"
"22.09.1998","10.2400","10.1200","10.2500","9.9600","0.94%"
"21.09.1998","10.1445","10.1835","10.3485","10.1125","-0.20%"
"18.09.1998","10.1650","10.2450","10.2450","10.0350","-0.64%"
"17.09.1998","10.2300","10.0900","10.3900","10.0900","1.44%"
"16.09.1998","10.0850","10.1650","10.1650","9.9750","-0.54%"
"15.09.1998","10.1400","10.3340","10.4200","10.1250","-2.31%"
"14.09.1998","10.3800","10.3950","10.5500","10.2650","-0.29%"
"11.09.1998","10.4100","10.6000","10.7100","10.4100","-1.79%"
"10.09.1998","10.6000","10.4300","10.7350","10.3200","2.37%"
"09.09.1998","10.3550","10.2550","10.4000","10.2500","0.93%"
"08.09.1998","10.2600","10.1850","10.3530","10.1450","0.34%"
"07.09.1998","10.2250","10.1750","10.3150","10.1350","0.20%"
"04.09.1998","10.2050","10.1950","10.2450","10.1150","0.20%"
"03.09.1998","10.1850","9.9500","10.2050","9.9500","2.21%"
"02.09.1998","9.9650","9.9300","9.9900","9.8650","0.50%"
"01.09.1998","9.9150","10.1550","10.1550","9.8950","-1.93%"
"31.08.1998","10.1100","10.0200","10.1100","9.9750","1.20%"
"28.08.1998","9.9900","10.0150","10.0600","9.9200","-0.25%"
"27.08.1998","10.0150","9.8000","10.0220","9.8000","2.35%"
"26.08.1998","9.7850","9.6650","9.8700","9.6650","1.45%"
"25.08.1998","9.6450","9.6750","9.6950","9.5250","-0.41%"
"24.08.1998","9.6850","9.6650","9.7350","9.4950","0.16%"
"21.08.1998","9.6700","9.3800","9.8700","9.3800","2.71%"
"20.08.1998","9.4150","9.2550","9.4350","9.1990","1.84%"
"19.08.1998","9.2450","9.2060","9.2450","9.1550","0.33%"
"18.08.1998","9.2150","9.2500","9.2870","9.2050","-0.36%"
"17.08.1998","9.2480","9.2100","9.3600","9.2100","0.26%"
"14.08.1998","9.2240","9.1850","9.2560","9.1150","0.21%"
"13.08.1998","9.2050","9.2550","9.3050","9.1450","-0.11%"
"12.08.1998","9.2150","9.2000","9.3250","9.0850","0.27%"
"11.08.1998","9.1900","9.1350","9.2760","9.1350","0.77%"
"10.08.1998","9.1200","9.0800","9.1550","9.0650","0.55%"
"07.08.1998","9.0700","9.0000","9.0870","9.0000","0.97%"
"06.08.1998","8.9825","8.9625","9.0325","8.9625","0.11%"
"05.08.1998","8.9725","9.0025","9.0265","8.9675","-0.31%"
"04.08.1998","9.0000","8.9650","9.0050","8.9400","0.44%"
"03.08.1998","8.9610","8.9300","8.9770","8.9300","0.35%"
"31.07.1998","8.9300","8.9200","8.9370","8.9080","0.10%"
"30.07.1998","8.9210","8.9100","8.9350","8.8920","0.12%"
"29.07.1998","8.9100","8.9230","8.9450","8.8800","0.00%"
"28.07.1998","8.9100","8.8700","8.9350","8.8700","0.39%"
"27.07.1998","8.8750","8.8620","8.9210","8.8620","0.28%"
"24.07.1998","8.8500","8.8700","8.8860","8.8370","-0.39%"
"23.07.1998","8.8850","8.8300","8.9000","8.8300","0.51%"
"22.07.1998","8.8400","8.8550","8.8960","8.8400","-0.11%"
"21.07.1998","8.8500","8.7800","8.8600","8.7800","0.80%"
"20.07.1998","8.7800","8.8100","8.8100","8.7700","-0.34%"
"17.07.1998","8.8100","8.8150","8.8320","8.8030","-0.18%"
"16.07.1998","8.8260","8.8650","8.8650","8.8200","-0.31%"
"15.07.1998","8.8535","8.8645","8.8645","8.8325","0.04%"
"14.07.1998","8.8500","8.9050","8.9050","8.8470","-0.53%"
"13.07.1998","8.8970","8.9400","8.9500","8.8850","-0.48%"
"10.07.1998","8.9400","8.9670","8.9750","8.9270","-0.17%"
"09.07.1998","8.9550","8.9270","8.9680","8.9100","0.38%"
"08.07.1998","8.9210","8.9500","8.9700","8.9100","-0.21%"
"07.07.1998","8.9400","8.9750","8.9850","8.9300","-0.39%"
"06.07.1998","8.9750","8.9250","8.9940","8.9250","0.53%"
"03.07.1998","8.9280","8.9720","8.9720","8.9280","-0.30%"
"02.07.1998","8.9550","8.9430","9.0030","8.9350","0.17%"
"01.07.1998","8.9400","8.9600","8.9600","8.9300","-0.33%"
"30.06.1998","8.9700","9.0100","9.0100","8.9570","-0.54%"
"29.06.1998","9.0190","9.0100","9.0450","9.0100","0.16%"
"26.06.1998","9.0050","8.9500","9.0580","8.9500","0.40%"
"25.06.1998","8.9690","8.9250","8.9900","8.9250","0.44%"
"24.06.1998","8.9300","8.9200","8.9560","8.9050","0.17%"
"23.06.1998","8.9150","8.8950","8.9340","8.8700","0.34%"
"22.06.1998","8.8850","8.9100","8.9600","8.8750","-0.11%"
"19.06.1998","8.8950","8.8900","8.9160","8.8750","-0.38%"
"18.06.1998","8.9290","8.8400","8.9500","8.8400","0.89%"
"17.06.1998","8.8500","8.9500","8.9600","8.8400","-1.12%"
"16.06.1998","8.9500","9.0300","9.0370","8.9450","-1.10%"
"15.06.1998","9.0500","8.9750","9.1050","8.9750","1.00%"
